#rnd_rate,wrt_rate,io_size,1_iops,device,cpu,OLS,MARS
0.4,1,0.0625,0.000193977,1,0.188775,0.1572497974,0.1362223509
0.4,1,0.125,0.0017398869,0,0.037975,0.0497554873,0.0392130623
0.4,1,0.125,0.0003159308,1,0.108925,0.1528893571,0.1089540073
0.4,1,0.25,0.0022766079,0,0.03845,0.0409073464,0.0350966708
0.4,1,0.25,0.0006084576,1,0.07575,0.1441473462,0.0779954317
0.4,1,0.5,0.0019743337,0,0.0353,0.0238089687,0.040669639
0.4,1,0.5,0.0012395414,1,0.105125,0.126643319,0.0720128148
0.4,1,1,0.007079646,0,0.01495,-0.0128693664,0.0253280512
0.4,1,1,0.0022560632,1,0.055725,0.0917420254,0.0668907933
0.6,0,0.001953125,0.0031372549,0,0.022875,0.0199290406,0.0148507325
0.6,0,0.001953125,0.000109493,1,0.112625,0.1237599453,0.1684393504
0.6,0,0.00390625,0.0031080031,0,0.02425,0.0198071464,0.0151641238
0.6,0,0.00390625,0.0001207766,1,0.139975,0.1236204339,0.1586141582
0.6,0,0.0078125,0.0031201248,0,0.01965,0.0195326633,0.0150821592
0.6,0,0.0078125,0.0001302804,1,0.136875,0.1233470885,0.1544892646
0.6,0,0.015625,0.0031104199,0,0.017225,0.0189984515,0.0152589119
0.6,0,0.015625,0.0001514176,1,0.132925,0.1227994723,0.1453063105
0.6,0,0.03125,0.0032546786,0,0.018975,0.0178588954,0.0139699516
0.6,0,0.03125,0.000191525,1,0.135975,0.1217051818,0.12789001
0.6,0,0.0625,0.0034782609,0,0.019225,0.0156080049,0.0120436758
0.6,0,0.0625,0.0002426448,1,0.06415,0.1195292457,0.1073038465
0.6,0,0.125,0.0039721946,0,0.01925,0.0110858974,0.009090439
0.6,0,0.125,0.00038786,1,0.08875,0.1151586958,0.0919400436
0.6,0,0.25,0.0050697085,0,0.020025,0.0019940286,0.0097456062
0.6,0,0.25,0.000635829,1,0.058725,0.1064360503,0.066442352
0.6,0,0.5,0.0067911715,0,0.016225,-0.0159838916,0.011321137
0.6,0,0.5,0.0012410797,1,0.08675,0.0889432504,0.0629080168
0.6,0,1,0.0111111111,0,0.013075,-0.0523208935,0.0139810708
0.6,0,1,0.0022087245,1,0.06125,0.0540631994,0.0582764924
0.6,0.2,0.001953125,0.0088105727,0,0.006925,0.0240769429,0.0069488845
0.6,0.2,0.001953125,0.0001157106,1,0.176875,0.130370843,0.1630179592
0.6,0.2,0.00390625,0.0087719298,0,0.007,0.0239591302,0.0069903648
0.6,0.2,0.00390625,0.0001178134,1,0.16375,0.1302353217,0.1617305068
0.6,0.2,0.0078125,0.0094117647,0,0.005875,0.0234118348,0.0066717377
0.6,0.2,0.0078125,0.0001448121,1,0.1686,0.1299543729,0.1499393653
0.6,0.2,0.015625,0.0107816712,0,0.005275,0.022278026,0.005983951
0.6,0.2,0.015625,0.0001889288,1,0.130975,0.1293967695,0.1306868325
0.6,0.2,0.03125,0.0121580547,0,0.004775,0.0206029724,0.0053718981
0.6,0.2,0.03125,0.0002523819,1,0.1099,0.1282923326,0.1077315241
0.6,0.2,0.0625,0.0150943396,0,0.004175,0.0171731061,0.0040450223
0.6,0.2,0.0625,0.0003557137,1,0.086775,0.1260937045,0.0966646641
0.6,0.2,0.125,0.0162601626,0,0.0043,0.0123589867,0.0040270489
0.6,0.2,0.125,0.0005247278,1,0.0715,0.1217128113,0.0786788709
0.6,0.2,0.25,0.0165975104,0,0.00525,0.003597496,0.0051079092
0.6,0.2,0.25,0.0008762322,1,0.05415,0.1129451679,0.0658477006
0.6,0.2,0.5,0.0075901328,0,0.0156,-0.0097175306,0.0126915906
0.6,0.2,0.5,0.0014657384,1,0.0719,0.0954592108,0.0624713676
0.6,0.2,1,0.0107816712,0,0.014975,-0.0455641147,0.0159834292
0.6,0.2,1,0.0025526484,1,0.059075,0.0605273256,0.0566429779
0.6,0.4,0.001953125,0.0066225166,0,0.01045,0.0316415006,0.009992068
0.6,0.4,0.001953125,0.0001064991,1,0.18875,0.1369884465,0.1755610135
0.6,0.4,0.00390625,0.0051480051,0,0.01465,0.032147735,0.0108376346
0.6,0.4,0.00390625,0.0001129114,1,0.1916,0.1368510522,0.1681148355
0.6,0.4,0.0078125,0.0043620502,0,0.01285,0.0322201064,0.0113174498
0.6,0.4,0.0078125,0.0001413577,1,0.156675,0.1365694742,0.1532709378
0.6,0.4,0.015625,0.0043383948,0,0.01415,0.0316919576,0.0114100578
0.6,0.4,0.015625,0.0002031798,1,0.1353,0.1360041758,0.1262599306
0.6,0.4,0.03125,0.0045402951,0,0.0141,0.0305273498,0.0114557155
0.6,0.4,0.03125,0.0002939231,1,0.104125,0.1348878782,0.1049726963
0.6,0.4,0.0625,0.0045714286,0,0.01535,0.0283601,0.0117557245
0.6,0.4,0.0625,0.0004071247,1,0.0988,0.1326849606,0.0928184635
0.6,0.4,0.125,0.0047114252,0,0.0171,0.0239918181,0.0123122139
0.6,0.4,0.125,0.000554785,1,0.066075,0.128313348,0.0771852689
0.6,0.4,0.25,0.0052700922,0,0.01905,0.0151341392,0.0132691354
0.6,0.4,0.25,0.000922722,1,0.0553,0.1195385628,0.0671990323
0.6,0.4,0.5,0.0070175439,0,0.0187,-0.002855076,0.0148301124
0.6,0.4,0.5,0.0015735641,1,0.073275,0.1020259484,0.0632071736
0.6,0.4,1,0.0112359551,0,0.01525,-0.0391479524,0.0175469022
0.6,0.4,1,0.0027681661,1,0.0526,0.0670472588,0.0562980606
0.6,0.6,0.001953125,0.0095238095,0,0.005725,0.0369941609,0.0101852159
0.6,0.6,0.001953125,9.1407678245E-05,1,0.195125,0.1436086054,0.1949502194
0.6,0.6,0.00390625,0.0061349693,0,0.009,0.0383323875,0.0121028066
0.6,0.6,0.00390625,9.53357008366E-05,1,0.19445,0.1434722908,0.1903965635
0.6,0.6,0.0078125,0.0056179775,0,0.009275,0.038287864,0.0124320025
0.6,0.6,0.0078125,0.0001281723,1,0.147325,0.1431888048,0.1608666771
0.6,0.6,0.015625,0.0052840159,0,0.010125,0.0378945784,0.012698382
0.6,0.6,0.015625,0.0001915709,1,0.1089,0.1426228212,0.1331648069
0.6,0.6,0.03125,0.004842615,0,0.011875,0.0370095576,0.0131042883
0.6,0.6,0.03125,0.0002900022,1,0.10885,0.1415031823,0.10722255
0.6,0.6,0.0625,0.0041797283,0,0.0162,0.035143938,0.0137929486
0.6,0.6,0.0625,0.0004303852,1,0.0857,0.1392884513,0.0920736708
0.6,0.6,0.125,0.0042872454,0,0.02015,0.0307897722,0.0143676266
0.6,0.6,0.125,0.0006576784,1,0.07495,0.1348822292,0.070406927
0.6,0.6,0.25,0.0048780488,0,0.0202,0.0219181264,0.0153065517
0.6,0.6,0.25,0.0009530617,1,0.0604,0.1261389768,0.0687124359
0.6,0.6,0.5,0.006514658,0,0.017975,0.0039770847,0.0169296005
0.6,0.6,0.5,0.0016406891,1,0.067275,0.108610375,0.0643514251
0.6,0.6,1,0.0108108108,0,0.01445,-0.0323495791,0.0196028549
0.6,0.6,1,0.0028129395,1,0.05175,0.0736413997,0.0576666169
0.6,0.8,0.001953125,0.0082644628,0,0.0055,0.0441550894,0.0127083221
0.6,0.8,0.001953125,6.84439273125E-05,1,0.209025,0.1502321857,0.2325017441
0.6,0.8,0.00390625,0.003992016,0,0.01205,0.0458773429,0.0151207325
0.6,0.8,0.00390625,7.18790993549E-05,1,0.21645,0.1500960853,0.2195323562
0.6,0.8,0.0078125,0.0037735849,0,0.0131,0.045703061,0.015795966
0.6,0.8,0.0078125,0.0001011608,1,0.16675,0.1498141443,0.1854717817
0.6,0.8,0.015625,0.003868472,0,0.0128,0.0451233922,0.0153089586
0.6,0.8,0.015625,0.0001594388,1,0.147925,0.1492503862,0.1490629457
0.6,0.8,0.03125,0.0035366932,0,0.0153,0.0441907282,0.018411333
0.6,0.8,0.03125,0.000254696,1,0.096925,0.1481321269,0.11293019
0.6,0.8,0.0625,0.0031796502,0,0.020625,0.042192185,0.022311817
0.6,0.8,0.0625,0.0003985255,1,0.081575,0.1459158979,0.0974016042
0.6,0.8,0.125,0.0034812881,0,0.0215,0.0377536517,0.0199196723
0.6,0.8,0.125,0.0005590496,1,0.070375,0.1415386946,0.0803511725
0.6,0.8,0.25,0.0038277512,0,0.024,0.0289881994,0.0177125903
0.6,0.8,0.25,0.0009041591,1,0.0608,0.1327738305,0.0710210609
0.6,0.8,0.5,0.0056497175,0,0.0196,0.0109665991,0.0192318392
0.6,0.8,0.5,0.0015594542,1,0.078875,0.1152592807,0.0669845153
0.6,0.8,1,0.0101010101,0,0.016525,-0.0254274905,0.0218182153
0.6,0.8,1,0.0028030834,1,0.052025,0.0802592833,0.0595833983
0.6,1,0.001953125,0.0061068702,0,0.00755,0.0517064072,0.0157344459
0.6,1,0.001953125,3.57356632986E-05,1,0.353625,0.1568600012,0.3579975864
0.6,1,0.00390625,0.0019258546,0,0.025075,0.0533889235,0.0361167224
0.6,1,0.00390625,0.000039198,1,0.3526,0.156723889,0.3449254491
0.6,1,0.0078125,0.0019212296,0,0.0266,0.0531217187,0.0362028164
0.6,1,0.0078125,4.73714752662E-05,1,0.313175,0.1564511218,0.3140592475
0.6,1,0.015625,0.0019426906,0,0.027275,0.0525739618,0.0360668089
0.6,1,0.015625,6.90631582582E-05,1,0.230275,0.1559032647,0.2321170337
0.6,1,0.03125,0.0019772615,0,0.02935,0.0514820775,0.0358786011
0.6,1,0.03125,0.0001010535,1,0.18395,0.1548125019,0.1876527127
0.6,1,0.0625,0.0016618197,0,0.044675,0.0494654538,0.0393616042
0.6,1,0.0625,0.0001905397,1,0.1752,0.1526198913,0.1377285778
0.6,1,0.125,0.0020418581,0,0.03675,0.0449928467,0.0361826848
0.6,1,0.125,0.0003237032,1,0.12335,0.1482545792,0.1080977091
0.6,1,0.25,0.0030395137,0,0.031075,0.0359443776,0.0274406667
0.6,1,0.25,0.0005942653,1,0.077825,0.1395221143,0.0795590216
0.6,1,0.5,0.0043956044,0,0.0243,0.018125253,0.0217520145
0.6,1,0.5,0.0012070006,1,0.080575,0.1220260616,0.0723393718
0.6,1,1,0.0076628352,0,0.0203,-0.017754228,0.0250014653
0.6,1,1,0.0022284123,1,0.063025,0.0871226428,0.067168279
0.8,0,0.001953125,0.0039840637,0,0.014,0.0149296065,0.0078338575
0.8,0,0.001953125,0.0001146493,1,0.133275,0.1191263043,0.1624357756
0.8,0,0.00390625,0.0039840637,0,0.01385,0.014794999,0.0078536978
0.8,0,0.00390625,0.0001182802,1,0.122875,0.1189901188,0.1597080736
0.8,0,0.0078125,0.0039840637,0,0.01265,0.0145257842,0.0078933782
0.8,0,0.0078125,0.000130736,1,0.1298,0.1187154905,0.1542896143
0.8,0,0.015625,0.0039447732,0,0.013375,0.0140044307,0.0079947419
0.8,0,0.015625,0.0001505684,1,0.133925,0.1181684414,0.1456784522
0.8,0,0.03125,0.0039254171,0,0.01405,0.0129359837,0.0081643032
0.8,0,0.03125,0.0001899696,1,0.145225,0.1170744578,0.128571591
0.8,0,0.0625,0.004048583,0,0.015225,0.0107287355,0.008412774
0.8,0,0.0625,0.0002640961,1,0.113625,0.1148885227,0.1049405067
0.8,0,0.125,0.0048899756,0,0.014575,0.0060556178,0.0085764817
0.8,0,0.125,0.0003860631,1,0.07885,0.1105280767,0.092138008
0.8,0,0.25,0.0059701493,0,0.01595,-0.0030287147,0.0092413594
0.8,0,0.25,0.0006508298,1,0.071075,0.1017981307,0.0662918137
0.8,0,0.5,0.0082135524,0,0.01345,-0.0212334768,0.0105246037
0.8,0,0.5,0.0012380068,1,0.0911,0.0843131859,0.0629388546
0.8,0,1,0.0120481928,0,0.0117,-0.0573595614,0.013456305
0.8,0,1,0.0022038567,1,0.0523,0.049433915,0.0583253414
0.8,0.2,0.001953125,0.0085470085,0,0.0071,0.0195600913,0.0070964804
0.8,0.2,0.001953125,0.0001148336,1,0.17325,0.1257398242,0.1640390411
0.8,0.2,0.00390625,0.0088888889,0,0.00695,0.0192768983,0.0069248677
0.8,0.2,0.00390625,0.0001204674,1,0.17525,0.1256027682,0.1605675126
0.8,0.2,0.0078125,0.0100250627,0,0.0055,0.0185138875,0.0063282908
0.8,0.2,0.0078125,0.0001419446,1,0.15705,0.1253242191,0.1511958864
0.8,0.2,0.015625,0.0117302053,0,0.0048,0.0172343807,0.0054527719
0.8,0.2,0.015625,0.0001890895,1,0.138375,0.1247652996,0.1306163876
0.8,0.2,0.03125,0.0138408304,0,0.00425,0.0152402162,0.0044295437
0.8,0.2,0.03125,0.000251699,1,0.106375,0.1236612294,0.1078067592
0.8,0.2,0.0625,0.0168776371,0,0.003825,0.0117666618,0.0030463757
0.8,0.2,0.0625,0.0003626473,1,0.120675,0.121459291,0.095900765
0.8,0.2,0.125,0.0203045685,0,0.003475,0.0059698353,0.0017621816
0.8,0.2,0.125,0.0005166624,1,0.081175,0.1170849166,0.0795674587
0.8,0.2,0.25,0.0213903743,0,0.003975,-0.003116945,0.0024239054
0.8,0.2,0.25,0.00081616,1,0.0599,0.1083398761,0.0664505447
0.8,0.2,0.5,0.0187793427,0,0.00575,-0.0192119067,0.0064256331
0.8,0.2,0.5,0.0014858841,1,0.0656,0.0908190552,0.0622691987
0.8,0.2,1,0.0122324159,0,0.01275,-0.0508260272,0.0151710121
0.8,0.2,1,0.0025031289,1,0.054225,0.0559174474,0.0571399215
0.8,0.4,0.001953125,0.01,0,0.005925,0.0255422024,0.0081006772
0.8,0.4,0.001953125,0.0001057418,1,0.186425,0.1323573756,0.1764427914
0.8,0.4,0.00390625,0.0076923077,0,0.0078,0.026410548,0.0094128252
0.8,0.4,0.00390625,0.0001096071,1,0.196625,0.1322210883,0.1719621882
0.8,0.4,0.0078125,0.0076775432,0,0.0072,0.02614775,0.0094607738
0.8,0.4,0.0078125,0.0001427756,1,0.16855,0.131937458,0.1526496519
0.8,0.4,0.015625,0.007797271,0,0.00735,0.0255572851,0.0094730871
0.8,0.4,0.015625,0.0001995012,1,0.126275,0.1313743746,0.127871854
0.8,0.4,0.03125,0.0076775432,0,0.0079,0.024532461,0.0096988566
0.8,0.4,0.03125,0.000290339,1,0.11385,0.1302580359,0.1053675725
0.8,0.4,0.0625,0.0064620355,0,0.0103,0.0229070176,0.0106969846
0.8,0.4,0.0625,0.0004195071,1,0.10535,0.1280481791,0.091454266
0.8,0.4,0.125,0.0052015605,0,0.015475,0.019147399,0.0120377381
0.8,0.4,0.125,0.0006281407,1,0.065875,0.1236500667,0.0691035031
0.8,0.4,0.25,0.0062305296,0,0.014275,0.0100853206,0.0127312904
0.8,0.4,0.25,0.0009350164,1,0.061625,0.1149018195,0.0670756547
0.8,0.4,0.5,0.0079365079,0,0.01615,-0.0078858697,0.0143154926
0.8,0.4,0.5,0.0015822785,1,0.0586,0.097390761,0.0631197222
0.8,0.4,1,0.012012012,0,0.012975,-0.0441166368,0.0171123103
0.8,0.4,1,0.0027567195,1,0.0528,0.0624208337,0.0564129308
0.8,0.6,0.001953125,0.0105263158,0,0.00525,0.0319270587,0.0096238124
0.8,0.6,0.001953125,9.21128382268E-05,1,0.20535,0.1389768989,0.1941291838
0.8,0.6,0.00390625,0.0057471264,0,0.009625,0.0338695491,0.0123199987
0.8,0.6,0.00390625,9.58083832335E-05,1,0.212975,0.1388406854,0.1898462074
0.8,0.6,0.0078125,0.0055248619,0,0.00965,0.0336969333,0.0124841473
0.8,0.6,0.0078125,0.0001301829,1,0.169275,0.1385565309,0.1599856145
0.8,0.6,0.015625,0.0052151239,0,0.010375,0.0332931198,0.0127369615
0.8,0.6,0.015625,0.0001895285,1,0.1312,0.1379923088,0.134059756
0.8,0.6,0.03125,0.0043383948,0,0.0132,0.0325972983,0.0133866517
0.8,0.6,0.03125,0.0002767209,1,0.10825,0.1368775546,0.1086857835
0.8,0.6,0.0625,0.0041450777,0,0.0163,0.0305275976,0.013812353
0.8,0.6,0.0625,0.0004401408,1,0.096675,0.1346528114,0.0909988682
0.8,0.6,0.125,0.0045819015,0,0.01695,0.0260303108,0.0142026192
0.8,0.6,0.125,0.0006303183,1,0.085225,0.1302627203,0.0706814942
0.8,0.6,0.25,0.0051948052,0,0.0193,0.0171490599,0.0151291681
0.8,0.6,0.25,0.0009854644,1,0.06225,0.1214934941,0.0683872645
0.8,0.6,0.5,0.007079646,0,0.017775,-0.0008998664,0.0166132072
0.8,0.6,0.5,0.0016299919,1,0.07385,0.1039836241,0.0644587753
0.8,0.6,1,0.0118343195,0,0.0124,-0.0374258093,0.0190296901
0.8,0.6,1,0.0028510335,1,0.05465,0.0689934436,0.0572843316
0.8,0.8,0.001953125,0.0102040816,0,0.004725,0.0386807058,0.0116221355
0.8,0.8,0.001953125,7.06613906162E-05,1,0.2256,0.145599822,0.2241169714
0.8,0.8,0.00390625,0.004077472,0,0.01225,0.0412088026,0.0150728772
0.8,0.8,0.00390625,7.18816827502E-05,1,0.2134,0.1454646842,0.2195225877
0.8,0.8,0.0078125,0.0037878788,0,0.013,0.0410654487,0.0156525223
0.8,0.8,0.0078125,0.0001061571,1,0.192825,0.1451805728,0.1796544723
0.8,0.8,0.015625,0.0035523979,0,0.01435,0.0406293621,0.0180950096
0.8,0.8,0.015625,0.0001602115,1,0.139525,0.1446186504,0.1487243475
0.8,0.8,0.03125,0.0035335689,0,0.015825,0.0395606861,0.0184426862
0.8,0.8,0.03125,0.0002480313,1,0.106525,0.1435036234,0.113664456
0.8,0.8,0.0625,0.0033167496,0,0.01995,0.0375011998,0.0209359812
0.8,0.8,0.0625,0.0003703018,1,0.08855,0.1412967643,0.1005110702
0.8,0.8,0.125,0.0038424592,0,0.019825,0.0329652821,0.0164345789
0.8,0.8,0.125,0.000575871,1,0.073925,0.1368999838,0.0784979211
0.8,0.8,0.25,0.0039564787,0,0.022875,0.0243008527,0.0176405029
0.8,0.8,0.25,0.0008954556,1,0.0672,0.1281462132,0.071108404
0.8,0.8,0.5,0.0057971014,0,0.0204,0.0062711441,0.0191493042
0.8,0.8,0.5,0.0015461925,1,0.06605,0.1106336444,0.0671176006
0.8,0.8,1,0.0104166667,0,0.015025,-0.030196079,0.0216414477
0.8,0.8,1,0.0027586207,1,0.050975,0.0756472074,0.0600295958
0.8,1,0.001953125,0.0090909091,0,0.005725,0.0457781051,0.0140633841
0.8,1,0.001953125,3.36754194694E-05,1,0.367875,0.1522294966,0.3657878737
0.8,1,0.00390625,0.0025031289,0,0.02155,0.0485066326,0.03032359
0.8,1,0.00390625,3.94734245169E-05,1,0.3569,0.1520923693,0.3438840345
0.8,1,0.0078125,0.0024737168,0,0.022575,0.0482502006,0.0306584308
0.8,1,0.0078125,4.83068450799E-05,1,0.320825,0.1518193153,0.3105223848
0.8,1,0.015625,0.0024721879,0,0.0234,0.0477124354,0.0307531345
0.8,1,0.015625,6.98567935732E-05,1,0.231275,0.1512715197,0.2291161038
0.8,1,0.03125,0.0023952096,0,0.027425,0.0466690318,0.0316843583
0.8,1,0.03125,0.0001071639,1,0.212075,0.1501784462,0.1805381906
0.8,1,0.0625,0.00249066,0,0.0293,0.0444738291,0.0310439263
0.8,1,0.0625,0.0001706557,1,0.1296,0.1479971331,0.1464417151
0.8,1,0.125,0.0024067389,0,0.036475,0.0402028648,0.0325209894
0.8,1,0.125,0.0003145891,1,0.1019,0.1436271403,0.1091018302
0.8,1,0.25,0.0030698388,0,0.03045,0.0312997979,0.0271363441
0.8,1,0.25,0.0006009615,1,0.074725,0.1348878041,0.0788212858
0.8,1,0.5,0.0047904192,0,0.022025,0.0133222613,0.0215309183
0.8,1,0.5,0.001211754,1,0.097175,0.1173925957,0.0722916698
0.8,1,1,0.0079365079,0,0.0184,-0.0225045697,0.0248482086
0.8,1,1,0.0023696682,1,0.059275,0.0824298512,0.06575073
1,0,0.001953125,0.0046189376,0,0.01225,0.010022282,0.0074783282
1,0,0.001953125,0.0001080877,1,0.115525,0.1144977561,0.1700756793
1,0,0.00390625,0.004587156,0,0.013375,0.0099014873,0.0075159661
1,0,0.00390625,0.0001190051,1,0.133825,0.1143584038,0.1593904179
1,0,0.0078125,0.0045351474,0,0.011275,0.0096548761,0.0075847714
1,0,0.0078125,0.0001331868,1,0.15425,0.1140830254,0.1532156824
1,0,0.015625,0.004494382,0,0.011625,0.0091341636,0.0076869609
1,0,0.015625,0.000149098,1,0.1347,0.1135376805,0.1463227972
1,0,0.03125,0.0044101433,0,0.01245,0.0080939154,0.0078928565
1,0,0.03125,0.0001862978,1,0.13695,0.1124446536,0.1301805747
1,0,0.0625,0.0043859649,0,0.0182,0.0059507049,0.0082238401
1,0,0.0625,0.0002613184,1,0.109825,0.1102583299,0.1052465412
1,0,0.125,0.0055555556,0,0.01365,0.0011349481,0.0082037569
1,0,0.125,0.0003892186,1,0.0865,0.1058953053,0.0917903567
1,0,0.25,0.0070052539,0,0.01375,-0.0081099846,0.0086617008
1,0,0.25,0.0006426735,1,0.066075,0.0971702755,0.0663736647
1,0,0.5,0.0092165899,0,0.01255,-0.02630081,0.0099629027
1,0,0.5,0.0012135922,1,0.072025,0.0796923968,0.0631838627
1,0,1,0.0136986301,0,0.010275,-0.062708263,0.0125320601
1,0,1,0.0022123894,1,0.065725,0.0447988066,0.0582397137
1,0.2,0.001953125,0.0080321285,0,0.0075,0.0151524649,0.0073848133
1,0.2,0.001953125,0.0001137171,1,0.175775,0.1211089094,0.1653390174
1,0.2,0.00390625,0.009569378,0,0.006475,0.0143497489,0.0065437938
1,0.2,0.00390625,0.0001189874,1,0.175975,0.1209720115,0.1612160461
1,0.2,0.0078125,0.0116618076,0,0.004825,0.0131711369,0.0054117137
1,0.2,0.0078125,0.0001434617,1,0.164875,0.1206921598,0.1505310986
1,0.2,0.015625,0.0143884892,0,0.004025,0.0114476559,0.0039641329
1,0.2,0.015625,0.000179638,1,0.12115,0.1201380074,0.1347580304
1,0.2,0.03125,0.0179372197,0,0.003375,0.0088284722,0.0021355657
1,0.2,0.03125,0.0002418818,1,0.117525,0.119034096,0.1088883349
1,0.2,0.0625,0.0228571429,0,0.00275,0.0045364909,-0.0003021475
1,0.2,0.0625,0.0003490401,1,0.1235,0.1168338049,0.0973999002
1,0.2,0.125,0.0285714286,0,0.00245,-0.0022544495,-0.00286726
1,0.2,0.125,0.0005028916,1,0.082125,0.1124595015,0.0810846125
1,0.2,0.25,0.0350877193,0,0.00235,-0.0137013892,-0.0052466078
1,0.2,0.25,0.0008385744,1,0.059725,0.1036987344,0.0662256084
1,0.2,0.5,0.04,0,0.002675,-0.0330660802,-0.005457935
1,0.2,0.5,0.0014571949,1,0.074,0.0862001239,0.062557104
1,0.2,1,0.0519480519,0,0.00325,-0.0727183589,-0.0070697441
1,0.2,1,0.0025348542,1,0.061475,0.0512722592,0.0568215476
1,0.4,0.001953125,0.010230179,0,0.005825,0.0208107636,0.007971777
1,0.4,0.001953125,0.0001020747,1,0.179525,0.1277275694,0.1807125016
1,0.4,0.00390625,0.0070052539,0,0.00855,0.0220777505,0.0097975753
1,0.4,0.00390625,0.0001094451,1,0.185225,0.1275897587,0.1721507453
1,0.4,0.0078125,0.0073126143,0,0.007675,0.0216749529,0.009665134
1,0.4,0.0078125,0.0001384706,1,0.1715,0.127307929,0.1545360844
1,0.4,0.015625,0.0075329567,0,0.0076,0.0210407595,0.0096211031
1,0.4,0.015625,0.000195322,1,0.138025,0.1267447909,0.1297031809
1,0.4,0.03125,0.0074074074,0,0.008325,0.0200184655,0.0098501326
1,0.4,0.03125,0.0002740289,1,0.11725,0.1256337245,0.1071644897
1,0.4,0.0625,0.0051480051,0,0.0128,0.0188467123,0.0114328416
1,0.4,0.0625,0.0003880858,1,0.120725,0.1234304352,0.0949160249
1,0.4,0.125,0.0053404539,0,0.01505,0.0144556341,0.0119599578
1,0.4,0.125,0.0005618767,1,0.0847,0.1190474659,0.0764039656
1,0.4,0.25,0.0061538462,0,0.01475,0.0054872482,0.0127742332
1,0.4,0.25,0.0009285051,1,0.064675,0.1102732494,0.0671409973
1,0.4,0.5,0.0083682008,0,0.01385,-0.0127048891,0.0140737445
1,0.4,0.5,0.0015898251,1,0.0725,0.0927560811,0.0630439893
1,0.4,1,0.012987013,0,0.0112,-0.0491717849,0.0165663097
1,0.4,1,0.0027155465,1,0.0462,0.057807328,0.056826115
1,0.6,0.001953125,0.0113636364,0,0.004875,0.0269317483,0.0091549129
1,0.6,0.001953125,9.55474871011E-05,1,0.2203,0.1343440062,0.1901301351
1,0.6,0.00390625,0.0053908356,0,0.010425,0.0293929977,0.0125195215
1,0.6,0.00390625,9.37492675838E-05,1,0.200125,0.1342101803,0.1922436879
1,0.6,0.0078125,0.0052700922,0,0.01015,0.0291762595,0.0126268183
1,0.6,0.0078125,0.0001262786,1,0.171125,0.1339268278,0.1616964921
1,0.6,0.015625,0.0046620047,0,0.011425,0.0289021126,0.0130467083
1,0.6,0.015625,0.0001880229,1,0.1459,0.1333615632,0.1347195128
1,0.6,0.03125,0.0044345898,0,0.01305,0.0279240907,0.0133327825
1,0.6,0.03125,0.0002593529,1,0.10055,0.1322537029,0.1105992502
1,0.6,0.0625,0.0043196544,0,0.0157,0.0258203243,0.01371459
1,0.6,0.0625,0.0003728561,1,0.102275,0.1300506542,0.0984117871
1,0.6,0.125,0.0050697085,0,0.015625,0.0211869036,0.0139294472
1,0.6,0.125,0.0005804673,1,0.0873,0.1256529862,0.0761736672
1,0.6,0.25,0.0055944056,0,0.017725,0.0123439884,0.0149053919
1,0.6,0.25,0.0009594627,1,0.063925,0.1168733948,0.0686481999
1,0.6,0.5,0.0075046904,0,0.015125,-0.0057159962,0.0163751824
1,0.6,0.5,0.0016326531,1,0.059875,0.0993510675,0.0644320692
1,0.6,1,0.0123076923,0,0.013175,-0.0422629433,0.0187646013
1,0.6,1,0.0028129395,1,0.05175,0.0643785997,0.0576666169
1,0.8,0.001953125,0.0120481928,0,0.004125,0.0332478312,0.0105894333
1,0.8,0.001953125,7.32815477063E-05,1,0.2338,0.1409672832,0.2178728041
1,0.8,0.00390625,0.0040526849,0,0.0129,0.0365881754,0.0150867579
1,0.8,0.00390625,7.15422725403E-05,1,0.22255,0.1408334317,0.220805981
1,0.8,0.0078125,0.0038204394,0,0.013475,0.0364198975,0.0153257666
1,0.8,0.0078125,0.0001015022,1,0.179775,0.1405511959,0.1850742663
1,0.8,0.015625,0.0037950664,0,0.01405,0.0358924952,0.0156597531
1,0.8,0.015625,0.0001525437,1,0.144775,0.1399905829,0.1520843782
1,0.8,0.03125,0.0037878788,0,0.015425,0.0348187597,0.0158906051
1,0.8,0.03125,0.0002197199,1,0.108275,0.1388845279,0.1228065386
1,0.8,0.0625,0.0038535645,0,0.016525,0.032636493,0.0157934724
1,0.8,0.0625,0.0003329172,1,0.1043,0.1366816121,0.1046298194
1,0.8,0.125,0.0041884817,0,0.01905,0.0281834962,0.0162408063
1,0.8,0.125,0.0005415651,1,0.078425,0.1322834935,0.0822774796
1,0.8,0.25,0.0043290043,0,0.023725,0.0195075482,0.0174318886
1,0.8,0.25,0.0008828073,1,0.06385,0.1235203102,0.0712353331
1,0.8,0.5,0.0062111801,0,0.017825,0.0014597802,0.0189174201
1,0.8,0.5,0.0015467904,1,0.064775,0.1060019846,0.0671116004
1,0.8,1,0.0110497238,0,0.014625,-0.0351026138,0.0212869357
1,0.8,1,0.0027247956,1,0.060825,0.0710305082,0.0603690409
1,1,0.001953125,0.0120481928,0,0.004625,0.0398614312,0.0124073053
1,1,0.001953125,0.000033859,1,0.370925,0.1475980168,0.3650937325
1,1,0.00390625,0.0030464585,0,0.018575,0.0436390945,0.0248711038
1,1,0.00390625,3.78318563146E-05,1,0.3432,0.1474616827,0.3500912066
1,1,0.0078125,0.0029112082,0,0.019925,0.0434286612,0.0262680647
