0;1;1;0.0080321285;0;0.020675;0.0248951484;-0.0040205277
0.2;0;0.001953125;0.00110957;0;0.03255;0.0359009525;0.0300730988
0.2;0;0.00390625;0.0011092623;0;0.03285;0.0359255591;0.0299386251
0.2;0;0.0078125;0.0011223345;0;0.027325;0.0358373906;0.0296637289
0.2;0;0.015625;0.0011366866;0;0.0277;0.0357794112;0.0291190617
0.2;0;0.03125;0.0012742912;0;0.030575;0.0345704189;0.0279823975
0.2;0;0.0625;0.0015576324;0;0.0329;0.0320708137;0.025705535
0.2;0;0.125;0.0020429009;0;0.033675;0.0278887548;0.0211871935
0.2;0;0.25;0.0031771247;0;0.031525;0.0178817132;0.0120793701
0.2;0;0.5;0.0051085568;0;0.01835;0.013261436;-0.0059898054
0.2;0;1;0.0095465394;0;0.0138;0.0163282193;-0.0423781103
0.2;0.2;0.001953125;0.0071301248;0;0.00875;0.0082087311;0.0340700874
0.2;0.2;0.00390625;0.0062893082;0;0.009575;0.0086928833;0.0343009099
0.2;0.2;0.0078125;0.0029282577;0;0.015125;0.0192580731;0.0354924512
0.2;0.2;0.015625;0.0029368576;0;0.0163;0.0192578288;0.0349502839
0.2;0.2;0.03125;0.0032733224;0;0.01575;0.0160528763;0.0337271926
0.2;0.2;0.0625;0.0034453058;0;0.0175;0.0146709701;0.0314987276
0.2;0.2;0.125;0.0029739777;0;0.02295;0.0200902712;0.0273961354
0.2;0.2;0.25;0.0039800995;0;0.0194;0.0126747448;0.0183439868
0.2;0.2;0.5;0.0062111801;0;0.0199;0.0142014846;0.0001445802
0.2;0.2;1;0.00968523;0;0.014975;0.0177986429;-0.0358247871
0.2;0.4;0.001953125;0.0093457944;0;0.006375;0.0085363593;0.0397207286
0.2;0.4;0.00390625;0.0093023256;0;0.00645;0.0085817949;0.0396050133
0.2;0.4;0.0078125;0.008492569;0;0.0064;0.0090703755;0.0396877292
0.2;0.4;0.015625;0.0087527352;0;0.006475;0.0090132995;0.0390362279
0.2;0.4;0.03125;0.0099750623;0;0.005825;0.008512896;0.0374281293
0.2;0.4;0.0625;0.0103092784;0;0.006225;0.0086732943;0.0351291559
0.2;0.4;0.125;0.0103092784;0;0.006925;0.0093618755;0.0308217184
0.2;0.4;0.25;0.0071556351;0;0.0124;0.0124742356;0.0235774578
0.2;0.4;0.5;0.0066777963;0;0.0204;0.0154914771;0.0065553827
0.2;0.4;1;0.0101010101;0;0.013175;0.0191166064;-0.0293918905
0.2;0.6;0.001953125;0.0059790732;0;0.009525;0.0119355306;0.0477975494
0.2;0.6;0.00390625;0.0059701493;0;0.009925;0.011961959;0.0476668205
0.2;0.6;0.0078125;0.0026863667;0;0.01875;0.024779401;0.0488247802
0.2;0.6;0.015625;0.002994012;0;0.0174;0.021777638;0.0481526439
0.2;0.6;0.03125;0.0032232071;0;0.017525;0.0196493519;0.0469761733
0.2;0.6;0.0625;0.0034812881;0;0.019625;0.0174032837;0.0447102892
0.2;0.6;0.125;0.0038350911;0;0.0216;0.0145407441;0.0402490844
0.2;0.6;0.25;0.0030280091;0;0.021025;0.0240185887;0.0319849777
0.2;0.6;0.5;0.0051880674;0;0.0205;0.0178578897;0.0138164383
0.2;0.6;1;0.010989011;0;0.01475;0.0201747445;-0.0231642272
0.2;0.8;0.001953125;0.0036429872;0;0.011925;0.01665998;0.0554264428
0.2;0.8;0.00390625;0.0039486673;0;0.012725;0.0146209528;0.0551589828
0.2;0.8;0.0078125;0.0020682523;0;0.02135;0.0325301489;0.0557070208
0.2;0.8;0.015625;0.0020725389;0;0.022825;0.0325731976;0.0551667281
0.2;0.8;0.03125;0.0022111664;0;0.022475;0.0313539384;0.0540296194
0.2;0.8;0.0625;0.0024875622;0;0.02445;0.0289240444;0.0517557754
0.2;0.8;0.125;0.0027835769;0;0.026875;0.026641526;0.0473196861
0.2;0.8;0.25;0.0035335689;0;0.025025;0.0204910187;0.0383788548
0.2;0.8;0.5;0.0054794521;0;0.021075;0.0192442981;0.0203033987
0.2;0.8;1;0.0103092784;0;0.015125;0.022095481;-0.0162552066
0.2;1;0.001953125;0.0003171583;0;0.079375;0.0812744015;0.0634854913
0.2;1;0.00390625;0.0006170935;0;0.0542;0.050468247;0.0632205281
0.2;1;0.0078125;0.0007031113;0;0.04725;0.0477788037;0.0629139288
0.2;1;0.015625;0.0005825808;0;0.069275;0.0541446048;0.0624278832
0.2;1;0.03125;0.0009626955;0;0.03745;0.0454315743;0.0611858211
0.2;1;0.0625;0.0008080808;0;0.05495;0.047327733;0.0590992999
0.2;1;0.125;0.0012775471;0;0.030975;0.043304281;0.0545878262
0.2;1;0.25;0.0012476606;0;0.0354;0.044981414;0.0459859403
0.2;1;0.5;0.0030840401;0;0.0326;0.0293039984;0.0279580759
0.2;1;1;0.0076045627;0;0.01955;0.0251304037;-0.008466102
0.4;0;0.001953125;0.0021586616;0;0.02915;0.0253712202;0.02498575
0.4;0;0.00390625;0.0021516945;0;0.028075;0.0254626679;0.0248541706
0.4;0;0.0078125;0.0021680217;0;0.0226;0.0253418279;0.0245778597
0.4;0;0.015625;0.0021715527;0;0.02265;0.0253924601;0.0240378954
0.4;0;0.03125;0.0023337223;0;0.024225;0.0239369089;0.022890555
0.4;0;0.0625;0.0025188917;0;0.026125;0.0224226542;0.0206563592
0.4;0;0.125;0.003021148;0;0.024625;0.0180700885;0.0161306346
0.4;0;0.25;0.0041710115;0;0.02405;0.0110229672;0.007016014
0.4;0;0.5;0.005952381;0;0.0173;0.0127971471;-0.0109879424
0.4;0;1;0.0097323601;0;0.01395;0.016225977;-0.0470902704
0.4;0.2;0.001953125;0.0090909091;0;0.006775;0.0071298683;0.0285865051
0.4;0.2;0.00390625;0.0099009901;0;0.0063;0.0067056637;0.0280998259
0.4;0.2;0.0078125;0.010230179;0;0.005325;0.0065675737;0.0276875413
0.4;0.2;0.015625;0.0117302053;0;0.004725;0.0058283019;0.0264971807
0.4;0.2;0.03125;0.014084507;0;0.004175;0.0047050633;0.0243971112
0.4;0.2;0.0625;0.0162601626;0;0.003775;0.0038522647;0.0212978243
0.4;0.2;0.125;0.0176211454;0;0.003925;0.0037920061;0.0163988859
0.4;0.2;0.25;0.018018018;0;0.004975;0.0049508013;0.0076115249
0.4;0.2;0.5;0.0181818182;0;0.0039;0.0076150002;-0.0096894148
0.4;0.2;1;0.0099255583;0;0.01435;0.0176664095;-0.0405606369
0.4;0.4;0.001953125;0.0068376068;0;0.0099;0.0099164143;0.0361794196
0.4;0.4;0.00390625;0.006504065;0;0.009525;0.0101214538;0.0361897738
0.4;0.4;0.0078125;0.0039408867;0;0.01465;0.0115748021;0.0370345495
0.4;0.4;0.015625;0.0040650407;0;0.0146;0.0115925628;0.0364421609
0.4;0.4;0.03125;0.0042060988;0;0.01445;0.0116870951;0.0353039958
0.4;0.4;0.0625;0.0042194093;0;0.01695;0.012024062;0.0331444922
0.4;0.4;0.125;0.0045248869;0;0.017775;0.0125445634;0.0287042901
0.4;0.4;0.25;0.0050890585;0;0.01875;0.0136113074;0.0198442188
0.4;0.4;0.5;0.0057471264;0;0.007525;0.0160035503;0.002328464
0.4;0.4;1;0.0082644628;0;0.012225;0.0201271114;-0.0332251032
0.4;0.6;0.001953125;0.0086956522;0;0.00625;0.0104408146;0.0419854889
0.4;0.6;0.00390625;0.0064935065;0;0.008425;0.0116739973;0.0428079626
0.4;0.6;0.0078125;0.0055020633;0;0.00935;0.0122625456;0.0429696419
0.4;0.6;0.015625;0.0056818182;0;0.0101;0.0122497135;0.0423530884
0.4;0.6;0.03125;0.0056737589;0;0.01055;0.0124262932;0.0412797317
0.4;0.6;0.0625;0.0052356021;0;0.012475;0.0130116664;0.0393164416
0.4;0.6;0.125;0.0043620502;0;0.019425;0.0141808934;0.0353886611
0.4;0.6;0.25;0.0045300113;0;0.02245;0.0154656403;0.026700788
0.4;0.6;0.5;0.00625;0;0.018975;0.0172735932;0.0087235086
0.4;0.6;1;0.0103626943;0;0.015625;0.0205193565;-0.0275234219
0.4;0.8;0.001953125;0.0066666667;0;0.0066;0.013103937;0.0494809124
0.4;0.8;0.00390625;0.0039408867;0;0.0116;0.0146252338;0.0505309644
0.4;0.8;0.0078125;0.0033085194;0;0.01355;0.0200815879;0.0505365846
0.4;0.8;0.015625;0.0032102729;0;0.014475;0.0211537613;0.0500408541
0.4;0.8;0.03125;0.0028735632;0;0.018225;0.0247054614;0.0491103331
0.4;0.8;0.0625;0.0029717682;0;0.0214;0.0240640686;0.0469139332
0.4;0.8;0.125;0.0034542314;0;0.022025;0.0199101664;0.0423968109
0.4;0.8;0.25;0.0022701476;0;0.023075;0.0331719788;0.0342965541
0.4;0.8;0.5;0.0032921811;0;0.0208;0.0256681534;0.0166226151
0.4;0.8;1;0.0079207921;0;0.013775;0.0234096739;-0.0198485394
0.4;1;0.001953125;0.0035304501;0;0.011125;0.019336249;0.0574575529
0.4;1;0.00390625;0.001344086;0;0.02985;0.0413023038;0.0582731677
0.4;1;0.0078125;0.001356392;0;0.031125;0.041221825;0.0579986045
0.4;1;0.015625;0.0014450867;0;0.030125;0.0404176689;0.057421627
0.4;1;0.03125;0.001221374;0;0.049575;0.0428352182;0.056441996
0.4;1;0.0625;0.0014652015;0;0.0436;0.040732213;0.0541823067
0.4;1;0.125;0.0017398869;0;0.037975;0.0386637765;0.0497554873
0.4;1;0.25;0.0022766079;0;0.03845;0.0346538708;0.0409073464
0.4;1;0.5;0.0019743337;0;0.0353;0.0404421219;0.0238089687
0.4;1;1;0.007079646;0;0.01495;0.0254192233;-0.0128693664
0.6;0;0.001953125;0.0031372549;0;0.022875;0.0155490796;0.0199290406
0.6;0;0.00390625;0.0031080031;0;0.02425;0.015864198;0.0198071464
0.6;0;0.0078125;0.0031201248;0;0.01965;0.0157855688;0.0195326633
0.6;0;0.015625;0.0031104199;0;0.017225;0.0159690496;0.0189984515
0.6;0;0.03125;0.0032546786;0;0.018975;0.0146932704;0.0178588954
0.6;0;0.0625;0.0034782609;0;0.019225;0.0127934657;0.0156080049
0.6;0;0.125;0.0039721946;0;0.01925;0.0097551977;0.0110858974
0.6;0;0.25;0.0050697085;0;0.020025;0.0105284862;0.0019940286
0.6;0;0.5;0.0067911715;0;0.016225;0.0123356278;-0.0159838916
0.6;0;1;0.0111111111;0;0.013075;0.0154673606;-0.0523208935
0.6;0.2;0.001953125;0.0088105727;0;0.006925;0.007284115;0.0240769429
0.6;0.2;0.00390625;0.0087719298;0;0.007;0.0073268953;0.0239591302
0.6;0.2;0.0078125;0.0094117647;0;0.005875;0.0070178816;0.0234118348
0.6;0.2;0.015625;0.0107816712;0;0.005275;0.0063502044;0.022278026
0.6;0.2;0.03125;0.0121580547;0;0.004775;0.0057650359;0.0206029724
0.6;0.2;0.0625;0.0150943396;0;0.004175;0.0044937239;0.0171731061
0.6;0.2;0.125;0.0162601626;0;0.0043;0.004540846;0.0123589868
0.6;0.2;0.25;0.0165975104;0;0.00525;0.005732393;0.003597496
0.6;0.2;0.5;0.0075901328;0;0.0156;0.0134427573;-0.0097175306
0.6;0.2;1;0.0107816712;0;0.014975;0.0171953591;-0.0455641147
0.6;0.4;0.001953125;0.0066225166;0;0.01045;0.0100347613;0.0316415006
0.6;0.4;0.00390625;0.0051480051;0;0.01465;0.0108675851;0.032147735
0.6;0.4;0.0078125;0.0043620502;0;0.01285;0.0113430696;0.0322201064
0.6;0.4;0.015625;0.0043383948;0;0.01415;0.0114421579;0.0316919576
0.6;0.4;0.03125;0.0045402951;0;0.0141;0.0115032136;0.0305273498
0.6;0.4;0.0625;0.0045714286;0;0.01535;0.011830374;0.0283601
0.6;0.4;0.125;0.0047114252;0;0.0171;0.0124419263;0.0239918182
0.6;0.4;0.25;0.0052700922;0;0.01905;0.013511699;0.0151341392
0.6;0.4;0.5;0.0070175439;0;0.0187;0.0153045412;-0.002855076
0.6;0.4;1;0.0112359551;0;0.01525;0.018492137;-0.0391479524
0.6;0.6;0.001953125;0.0095238095;0;0.005725;0.0099851459;0.036994161
0.6;0.6;0.00390625;0.0061349693;0;0.009;0.0118712717;0.0383323875
0.6;0.6;0.0078125;0.0056179775;0;0.009275;0.0121987672;0.0382878641
0.6;0.6;0.015625;0.0052840159;0;0.010125;0.0124685923;0.0378945784
0.6;0.6;0.03125;0.004842615;0;0.011875;0.0128836052;0.0370095576
0.6;0.6;0.0625;0.0041797283;0;0.0162;0.0135926293;0.035143938
0.6;0.6;0.125;0.0042872454;0;0.02015;0.0142220525;0.0307897722
0.6;0.6;0.25;0.0048780488;0;0.0202;0.0152741432;0.0219181264
0.6;0.6;0.5;0.006514658;0;0.017975;0.0171279731;0.0039770847
0.6;0.6;1;0.0108108108;0;0.01445;0.0202727938;-0.0323495791
0.6;0.8;0.001953125;0.0082644628;0;0.0055;0.0122247976;0.0441550894
0.6;0.8;0.00390625;0.003992016;0;0.01205;0.0145971015;0.0458773429
0.6;0.8;0.0078125;0.0037735849;0;0.0131;0.0154137258;0.0457030611
0.6;0.8;0.015625;0.003868472;0;0.0128;0.0147941868;0.0451233922
0.6;0.8;0.03125;0.0035366932;0;0.0153;0.0180496259;0.0441907282
0.6;0.8;0.0625;0.0031796502;0;0.020625;0.0219775566;0.042192185
0.6;0.8;0.125;0.0034812881;0;0.0215;0.0196385989;0.0377536517
0.6;0.8;0.25;0.0038277512;0;0.024;0.0175383111;0.0289881994
0.6;0.8;0.5;0.0056497175;0;0.0196;0.0191506146;0.0109665991
0.6;0.8;1;0.0101010101;0;0.016525;0.0222100744;-0.0254274905
0.6;1;0.001953125;0.0061068702;0;0.00755;0.0149586822;0.0517064072
0.6;1;0.00390625;0.0019258546;0;0.025075;0.0354630926;0.0533889235
0.6;1;0.0078125;0.0019212296;0;0.0266;0.0355525501;0.0531217188
0.6;1;0.015625;0.0019426906;0;0.027275;0.0354232183;0.0525739618
0.6;1;0.03125;0.0019772615;0;0.02935;0.0352483759;0.0514820775
0.6;1;0.0625;0.0016618197;0;0.044675;0.0387587558;0.0494654539
0.6;1;0.125;0.0020418581;0;0.03675;0.0356328917;0.0449928467
0.6;1;0.25;0.0030395137;0;0.031075;0.0269965851;0.0359443776
0.6;1;0.5;0.0043956044;0;0.0243;0.0213873867;0.018125253
0.6;1;1;0.0076628352;0;0.0203;0.025098341;-0.017754228
0.8;0;0.001953125;0.0039840637;0;0.014;0.0083930228;0.0149296065
0.8;0;0.00390625;0.0039840637;0;0.01385;0.0084145409;0.0147949991
0.8;0;0.0078125;0.0039840637;0;0.01265;0.0084575773;0.0145257842
0.8;0;0.015625;0.0039447732;0;0.013375;0.0085652684;0.0140044307
0.8;0;0.03125;0.0039254171;0;0.01405;0.0087480638;0.0129359837
0.8;0;0.0625;0.004048583;0;0.015225;0.0090245861;0.0107287355
0.8;0;0.125;0.0048899756;0;0.014575;0.0092502163;0.0060556178
0.8;0;0.25;0.0059701493;0;0.01595;0.0100330456;-0.0030287147
0.8;0;0.5;0.0082135524;0;0.01345;0.0115530054;-0.0212334768
0.8;0;1;0.0120481928;0;0.0117;0.0149517595;-0.0573595614
0.8;0.2;0.001953125;0.0085470085;0;0.0071;0.0074291333;0.0195600914
0.8;0.2;0.00390625;0.0088888889;0;0.00695;0.007262542;0.0192768983
0.8;0.2;0.0078125;0.0100250627;0;0.0055;0.0066804328;0.0185138875
0.8;0.2;0.015625;0.0117302053;0;0.0048;0.0058283019;0.0172343807
0.8;0.2;0.03125;0.0138408304;0;0.00425;0.0048391391;0.0152402162
0.8;0.2;0.0625;0.0168776371;0;0.003825;0.0035125179;0.0117666618
0.8;0.2;0.125;0.0203045685;0;0.003475;0.002315533;0.0059698354
0.8;0.2;0.25;0.0213903743;0;0.003975;0.0030952634;-0.0031169449
0.8;0.2;0.5;0.0187793427;0;0.00575;0.0072862302;-0.0192119067
0.8;0.2;1;0.0122324159;0;0.01275;0.0163971303;-0.0508260272
0.8;0.4;0.001953125;0.01;0;0.005925;0.0081764023;0.0255422024
0.8;0.4;0.00390625;0.0076923077;0;0.0078;0.009467659;0.026410548
0.8;0.4;0.0078125;0.0076775432;0;0.0072;0.009518819;0.02614775
0.8;0.4;0.015625;0.007797271;0;0.00735;0.0095390151;0.0255572851
0.8;0.4;0.03125;0.0076775432;0;0.0079;0.009777037;0.024532461
0.8;0.4;0.0625;0.0064620355;0;0.0103;0.0107901242;0.0229070177
0.8;0.4;0.125;0.0052015605;0;0.015475;0.0121722441;0.019147399
0.8;0.4;0.25;0.0062305296;0;0.014275;0.0129832472;0.0100853206
0.8;0.4;0.5;0.0079365079;0;0.01615;0.0147989088;-0.0078858697
0.8;0.4;1;0.012012012;0;0.012975;0.0180651349;-0.0441166368
0.8;0.6;0.001953125;0.0105263158;0;0.00525;0.0094335469;0.0319270587
0.8;0.6;0.00390625;0.0057471264;0;0.009625;0.0120846706;0.0338695491
0.8;0.6;0.0078125;0.0055248619;0;0.00965;0.0122500013;0.0336969333
0.8;0.6;0.015625;0.0052151239;0;0.010375;0.012506498;0.0332931198
0.8;0.6;0.03125;0.0043383948;0;0.0132;0.0131610372;0.0325972983
0.8;0.6;0.0625;0.0041450777;0;0.0163;0.0136116948;0.0305275976
0.8;0.6;0.125;0.0045819015;0;0.01695;0.0140599268;0.0260303108
0.8;0.6;0.25;0.0051948052;0;0.0193;0.0150998574;0.0171490599
0.8;0.6;0.5;0.007079646;0;0.017775;0.0168171053;-0.0008998664
0.8;0.6;1;0.0118343195;0;0.0124;0.0197096389;-0.0374258093
0.8;0.8;0.001953125;0.0102040816;0;0.004725;0.0111575805;0.0386807059
0.8;0.8;0.00390625;0.004077472;0;0.01225;0.0145500819;0.0412088026
0.8;0.8;0.0078125;0.0037878788;0;0.013;0.0152702581;0.0410654487
0.8;0.8;0.015625;0.0035523979;0;0.01435;0.0177198527;0.0406293621
0.8;0.8;0.03125;0.0035335689;0;0.015825;0.0180809844;0.0395606861
0.8;0.8;0.0625;0.0033167496;0;0.01995;0.0206014905;0.0375011998
0.8;0.8;0.125;0.0038424592;0;0.019825;0.0160135246;0.0329652821
0.8;0.8;0.25;0.0039564787;0;0.022875;0.0173279434;0.0243008527
0.8;0.8;0.5;0.0057971014;0;0.0204;0.019069521;0.0062711442
0.8;0.8;1;0.0104166667;0;0.015025;0.0220363938;-0.030196079
0.8;1;0.001953125;0.0090909091;0;0.005725;0.0133168043;0.0457781051
0.8;1;0.00390625;0.0025031289;0;0.02155;0.0296689903;0.0485066326
0.8;1;0.0078125;0.0024737168;0;0.022575;0.0300072364;0.0482502006
0.8;1;0.015625;0.0024721879;0;0.0234;0.0301086543;0.0477124354
0.8;1;0.03125;0.0023952096;0;0.027425;0.0310534309;0.0466690318
0.8;1;0.0625;0.00249066;0;0.0293;0.0304396854;0.0444738291
0.8;1;0.125;0.0024067389;0;0.036475;0.0319705833;0.0402028648
0.8;1;0.25;0.0030698388;0;0.03045;0.0266922115;0.0312997979
0.8;1;0.5;0.0047904192;0;0.022025;0.0211701517;0.0133222613
0.8;1;1;0.0079365079;0;0.0184;0.0249477608;-0.0225045697
1;0;0.001953125;0.0046189376;0;0.01225;0.0080437025;0.0100222821
1;0;0.00390625;0.004587156;0;0.013375;0.0080827075;0.0099014873
1;0;0.0078125;0.0045351474;0;0.011275;0.00815436;0.0096548761
1;0;0.015625;0.004494382;0;0.011625;0.0082628626;0.0091341636
1;0;0.03125;0.0044101433;0;0.01245;0.0084813577;0.0080939154
1;0;0.0625;0.0043859649;0;0.0182;0.0088389518;0.0059507049
1;0;0.125;0.0055555556;0;0.01365;0.0088840009;0.0011349481
1;0;0.25;0.0070052539;0;0.01375;0.0094635103;-0.0081099846
1;0;0.5;0.0092165899;0;0.01255;0.0110011141;-0.02630081
1;0;1;0.0136986301;0;0.010275;0.0140436559;-0.0627082629
1;0.2;0.001953125;0.0080321285;0;0.0075;0.0077124306;0.0151524649
1;0.2;0.00390625;0.009569378;0;0.006475;0.0068881233;0.0143497489
1;0.2;0.0078125;0.0116618076;0;0.004825;0.0057798631;0.0131711369
1;0.2;0.015625;0.0143884892;0;0.004025;0.0043656609;0.011447656
1;0.2;0.03125;0.0179372197;0;0.003375;0.0025852237;0.0088284722
1;0.2;0.0625;0.0228571429;0;0.00275;0.0002224743;0.0045364909
1;0.2;0.125;0.0285714286;0;0.00245;-0.0022330588;-0.0022544495
1;0.2;0.25;0.0350877193;0;0.00235;-0.0044412897;-0.0137013891
1;0.2;0.5;0.04;0;0.002675;-0.0043897998;-0.0330660802
1;0.2;1;0.0519480519;0;0.00325;-0.005455207;-0.0727183589
1;0.4;0.001953125;0.010230179;0;0.005825;0.0080497532;0.0208107636
1;0.4;0.00390625;0.0070052539;0;0.00855;0.0098456897;0.0220777505
1;0.4;0.0078125;0.0073126143;0;0.007675;0.0097196102;0.0216749529
1;0.4;0.015625;0.0075329567;0;0.0076;0.009684446;0.0210407595
1;0.4;0.03125;0.0074074074;0;0.008325;0.0099256711;0.0200184655
1;0.4;0.0625;0.0051480051;0;0.0128;0.01151313;0.0188467124
1;0.4;0.125;0.0053404539;0;0.01505;0.0120958221;0.0144556341
1;0.4;0.25;0.0061538462;0;0.01475;0.0130254399;0.0054872482
1;0.4;0.5;0.0083682008;0;0.01385;0.0145613827;-0.0127048891
1;0.4;1;0.012987013;0;0.0112;0.0175286699;-0.0491717849
1;0.6;0.001953125;0.0113636364;0;0.004875;0.0089728363;0.0269317483
1;0.6;0.00390625;0.0053908356;0;0.010425;0.0122807089;0.0293929977
1;0.6;0.0078125;0.0052700922;0;0.01015;0.0123901807;0.0291762595
1;0.6;0.015625;0.0046620047;0;0.011425;0.0128108353;0.0289021126
1;0.6;0.03125;0.0044345898;0;0.01305;0.0131081088;0.0279240907
1;0.6;0.0625;0.0043196544;0;0.0157;0.0135156392;0.0258203243
1;0.6;0.125;0.0050697085;0;0.015625;0.0137915257;0.0211869036
1;0.6;0.25;0.0055944056;0;0.017725;0.0148799893;0.0123439884
1;0.6;0.5;0.0075046904;0;0.015125;0.0165832374;-0.0057159962
1;0.6;1;0.0123076923;0;0.013175;0.0194491797;-0.0422629433
1;0.8;0.001953125;0.0120481928;0;0.004125;0.0101429137;0.0332478312
1;0.8;0.00390625;0.0040526849;0;0.0129;0.0145637202;0.0365881754
1;0.8;0.0078125;0.0038204394;0;0.013475;0.0149434477;0.0364198975
1;0.8;0.015625;0.0037950664;0;0.01405;0.0152841886;0.0358924952
1;0.8;0.03125;0.0037878788;0;0.015425;0.0155284761;0.0348187597
1;0.8;0.0625;0.0038535645;0;0.016525;0.0153188251;0.0326364931
1;0.8;0.125;0.0041884817;0;0.01905;0.0158231283;0.0281834962
1;0.8;0.25;0.0043290043;0;0.023725;0.0171229724;0.0195075483
1;0.8;0.5;0.0062111801;0;0.017825;0.0188416866;0.0014597802
1;0.8;1;0.0110497238;0;0.014625;0.0216880732;-0.0351026138
1;1;0.001953125;0.0120481928;0;0.004625;0.0116896477;0.0398614312
1;1;0.00390625;0.0030464585;0;0.018575;0.0242155913;0.0436390945
1;1;0.0078125;0.0029112082;0;0.019925;0.0256161353;0.0434286612
1;1;0.015625;0.0029585799;0;0.020375;0.0252267379;0.0428696431
1;1;0.03125;0.0028469751;0;0.022825;0.0265190605;0.0418412887
1;1;0.0625;0.0028694405;0;0.025675;0.0266378662;0.0396778062
